"","TIME_STAMP","WIND_SPEED","WIND_DIR","POWER","DAY","MONTH","YEAR","MIN_TIME","HOUR_TIME","WIND_MOV","SPD_MOV"
"51177","2012-08-28",6.39833333333333,32,320.683333333333,28,8,2012,720,1200,1.11033333333333,-0.161
"51183","2012-08-28",4.76333333333333,33,110.933333333333,28,8,2012,780,1300,0.398,-0.083
"51189","2012-08-28",4.54833333333333,33,109.216666666667,28,8,2012,840,1400,1.12133333333333,0.123
"51195","2012-08-28",5.77166666666667,33,222.966666666667,28,8,2012,900,1500,0.467,0.14
"51201","2012-08-28",6.02833333333333,33,259.016666666667,28,8,2012,960,1600,0.2805,-0.044
"51207","2012-08-28",4.455,33,95.55,28,8,2012,1020,1700,0.437333333333333,-0.105
"51213","2012-08-28",3.13333333333333,33,21.8666666666667,28,8,2012,1080,1800,0.581666666666667,-0.103
"51216","2012-08-28",3.35,33,18.05,28,8,2012,1200,2000,0.35,0.0037
"51218","2012-08-28",2.6,33,0.2,28,8,2012,1420,2340,0.06647619,-0.003809524
"51219","2012-08-29",4.93,31,111.26,29,8,2012,10,10,0.4474,0.04233333
"51224","2012-08-29",6.19666666666667,33,212.583333333333,29,8,2012,60,100,0.194833333333333,0.025
"51230","2012-08-29",5.03666666666667,32,124.333333333333,29,8,2012,120,200,0.389833333333333,-0.014
"51236","2012-08-29",3.56833333333333,32,35.5333333333333,29,8,2012,180,300,0.581166666666667,-0.028
"51242","2012-08-29",4.91333333333333,34,119.733333333333,29,8,2012,240,400,0.6105,0.11
"51248","2012-08-29",2.78,31,22,29,8,2012,300,500,2.896,-0.225
"51249","2012-08-29",3.015,33,12.25,29,8,2012,390,630,0.38144445,0.002
"51251","2012-08-29",2.9,4,9.3,29,8,2012,890,1450,0.1434898,-0.0003469388
"51252","2012-08-29",2.66666666666667,4,7.46666666666667,29,8,2012,900,1500,4.50722233333333,0.029
"51255","2012-08-29",3.16,23,18.5,29,8,2012,960,1600,4.24933333333333,0.042
"51258","2012-08-29",4.47666666666667,8,92.2166666666667,29,8,2012,1020,1700,3.5735,0.001333333
"51264","2012-08-29",4.93,33,119.75,29,8,2012,1080,1800,4.76,-0.057
"51270","2012-08-29",4.535,35,81.9,29,8,2012,1140,1900,4.00916666666667,-0.031
"51276","2012-08-29",4.59666666666667,34,84.35,29,8,2012,1200,2000,1.44183333333333,0.022
"51282","2012-08-29",4.61333333333333,35,82.8,29,8,2012,1260,2100,0.362,0.013
"51288","2012-08-29",4.29666666666667,34,62.4,29,8,2012,1320,2200,0.336666666666667,-0.04
"51294","2012-08-29",5.09666666666667,34,114.366666666667,29,8,2012,1380,2300,0.232,-0.035
"51300","2012-08-30",5.13333333333333,35,117.133333333333,30,8,2012,0,0,0.279,-0.039
"51306","2012-08-30",5.55,34,149.666666666667,30,8,2012,60,100,0.213833333333333,0.011
"51312","2012-08-30",5.23833333333333,35,114.383333333333,30,8,2012,120,200,0.210166666666667,-0.01
"51318","2012-08-30",3.53166666666667,35,25.2166666666667,30,8,2012,180,300,3.12883333333333,-0.033
"51324","2012-08-30",4.14,33,53.6,30,8,2012,300,500,0.649619,0.004428571
"51330","2012-08-30",4.32666666666667,34,59.2,30,8,2012,360,600,0.278666666666667,0.001
"51336","2012-08-30",3.805,22,38.975,30,8,2012,420,700,8.61975,-0.013
"51340","2012-08-30",2.38,11,0.5,30,8,2012,500,820,1.394,-0.0158
"51341","2012-08-30",3.06,31,18.1,30,8,2012,540,900,3.84725,0.017
"51342","2012-08-30",3.01333333333333,22,12.2333333333333,30,8,2012,660,1100,1.1123611,0.0009166667
"51345","2012-08-30",3.46666666666667,18,26.1333333333333,30,8,2012,750,1230,0.2504762,0.01085714
"51348","2012-08-30",3.985,17,49.6,30,8,2012,780,1300,0.765833333333333,0.015
"51354","2012-08-30",3.6525,20,34.65,30,8,2012,840,1400,0.350583325,0.003
"51358","2012-08-30",3.20333333333333,20,21.2666666666667,30,8,2012,900,1500,0.634666666666667,-0.047
"51361","2012-08-30",4.87,11,118.2,30,8,2012,1060,1740,3.1705357,0.0155
"51363","2012-08-30",5.74,7,201.75,30,8,2012,1080,1800,4.378,-0.009
"51369","2012-08-30",5.57,8,169.666666666667,30,8,2012,1140,1900,8.69866666666667,0.006
"51375","2012-08-30",5.50833333333333,19,159.116666666667,30,8,2012,1200,2000,6.55266666666667,-0.078
"51381","2012-08-30",5.86166666666667,28,186.05,30,8,2012,1260,2100,6.99633333333333,0.029
"51387","2012-08-30",5.36333333333333,2,143.066666666667,30,8,2012,1320,2200,0.935833333333333,-0.007
"51393","2012-08-30",4.37833333333333,2,75.4166666666667,30,8,2012,1380,2300,0.189333333333333,-0.046
"51399","2012-08-31",3.75666666666667,3,38.25,31,8,2012,0,0,0.221833333333333,-0.058
"51405","2012-08-31",3.11333333333333,4,10.9,31,8,2012,60,100,0.864666666666667,-0.043
"51408","2012-08-31",4.08333333333333,25,52.4333333333333,31,8,2012,240,400,5.86252083333333,0.003875
"51414","2012-08-31",4.04833333333333,3,41.0666666666667,31,8,2012,300,500,3.65716666666667,0.031
"51420","2012-08-31",3.89666666666667,3,36.3666666666667,31,8,2012,360,600,0.532333333333333,-0.003
"51423","2012-08-31",3.17,34,21.5,31,8,2012,470,750,13.549,0.003
"51424","2012-08-31",3.305,34,23.05,31,8,2012,480,800,0.245,0.048
"51426","2012-08-31",2.71,24,5.2,31,8,2012,650,1050,0.6570667,-0.001666667
"51427","2012-08-31",3.39666666666667,22,31.4166666666667,31,8,2012,660,1100,6.41133333333333,0.06
"51433","2012-08-31",2.8,13,12.0666666666667,31,8,2012,720,1200,4.78933333333333,-0.086
"51436","2012-08-31",4.04333333333333,20,60.4166666666667,31,8,2012,780,1300,0.779083333333333,0.0225
"51442","2012-08-31",3.70666666666667,21,37.5,31,8,2012,840,1400,0.346166666666667,0.013
"51448","2012-08-31",3.34,22,23.425,31,8,2012,900,1500,0.20525,0.023
"51452","2012-08-31",6.308,8,266.88,31,8,2012,1030,1710,3.31676,0.0217
"51457","2012-08-31",6.31833333333333,25,279.8,31,8,2012,1080,1800,5.22633333333333,0.021
"51463","2012-08-31",6.46166666666667,29,275.1,31,8,2012,1140,1900,2.18416666666667,0.023
"51469","2012-08-31",5.48833333333333,34,172.783333333333,31,8,2012,1200,2000,1.05166666666667,0.059
"51475","2012-08-31",6.06166666666667,35,225.683333333333,31,8,2012,1260,2100,0.124666666666667,0.018
"51481","2012-08-31",5.78833333333333,36,180.016666666667,31,8,2012,1320,2200,0.280833333333333,0.004
"51487","2012-08-31",4.56333333333333,34,82.9,31,8,2012,1380,2300,0.292166666666667,-0.047
"51493","2012-09-01",4.21166666666667,34,67.9166666666667,1,9,2012,0,0,0.402666666666667,-0.024
"51499","2012-09-01",3.95,35,44.9833333333333,1,9,2012,60,100,1.12116666666667,0.018
"51505","2012-09-01",3.17,23,16.1,1,9,2012,120,200,6.256,-0.024
"51506","2012-09-01",3.85,35,41.5166666666667,1,9,2012,180,300,0.7791945,-0.0008333333
"51512","2012-09-01",5.04333333333333,33,134.283333333333,1,9,2012,240,400,0.334833333333333,0.107
"51518","2012-09-01",4.94333333333333,32,108.933333333333,1,9,2012,300,500,0.369666666666667,0.031
"51524","2012-09-01",4,32,47.35,1,9,2012,360,600,0.202666666666667,-0.078
"51530","2012-09-01",3.73666666666667,33,40.75,1,9,2012,420,700,0.257333333333333,0.013
"51536","2012-09-01",3.592,34,37.94,1,9,2012,480,800,0.814,0.001
"51541","2012-09-01",3.0575,34,18.875,1,9,2012,540,900,2.012,0.018
"51545","2012-09-01",3.38333333333333,24,27.9166666666667,1,9,2012,600,1000,11.2547778333333,0.001
"51551","2012-09-01",2.93,11,13.4,1,9,2012,660,1100,4.784,-0.098
"51552","2012-09-01",2.865,8,12.95,1,9,2012,730,1210,1.80757145,0.004142857
"51554","2012-09-01",3.4775,7,39.25,1,9,2012,790,1310,0.7057,2e-04
"51558","2012-09-01",3.52333333333333,5,39.2,1,9,2012,840,1400,1.98816666666667,-0.125
"51564","2012-09-01",4.07,21,65.2,1,9,2012,900,1500,6.42216666666667,0.106
"51570","2012-09-01",5.51333333333333,33,191.3,1,9,2012,960,1600,1.47433333333333,0.068
"51576","2012-09-01",6,34,234.566666666667,1,9,2012,1020,1700,0.448,0.107
"51582","2012-09-01",6.35333333333333,34,274.783333333333,1,9,2012,1080,1800,0.1565,0.016
"51588","2012-09-01",6.68,33,324.383333333333,1,9,2012,1140,1900,0.4355,0.007
"51594","2012-09-01",6.345,35,251.016666666667,1,9,2012,1200,2000,0.555666666666667,-0.001
"51600","2012-09-01",6.205,33,231.8,1,9,2012,1260,2100,0.3915,-0.041
"51606","2012-09-01",4.855,35,102.35,1,9,2012,1320,2200,3.37983333333333,-0.083
"51612","2012-09-01",3.32333333333333,16,26.1,1,9,2012,1380,2300,8.40333333333333,-0.038
"51615","2012-09-02",4.532,25,74.68,2,9,2012,10,10,7.42736,0.0134
"51620","2012-09-02",3.41333333333333,3,32.2166666666667,2,9,2012,60,100,0.416,-0.029
"51626","2012-09-02",4.015,5,50.1666666666667,2,9,2012,120,200,0.601833333333333,0.041
"51632","2012-09-02",3.995,6,43.4833333333333,2,9,2012,180,300,0.537333333333333,-0.001
"51638","2012-09-02",2.955,6,12.15,2,9,2012,240,400,0.605,-0.05
"51640","2012-09-02",3.07,33,12.5,2,9,2012,510,830,0.22909615,0.0015
"51642","2012-09-02",2.865,29,5.75,2,9,2012,560,920,0.9595,-0.013
"51644","2012-09-02",3.55,14,41.08,2,9,2012,610,1010,4.6438,0.0175
"51649","2012-09-02",3.61333333333333,5,43.4166666666667,2,9,2012,660,1100,1.1995,0.046
"51655","2012-09-02",3.44833333333333,6,32.6166666666667,2,9,2012,720,1200,2.25216666666667,-0.03
"51661","2012-09-02",3.50166666666667,9,32.7166666666667,2,9,2012,780,1300,2.4305,-0.092
"51667","2012-09-02",3.824,5,51.38,2,9,2012,840,1400,2.762,0.008
"51672","2012-09-02",3.97166666666667,6,60.35,2,9,2012,900,1500,1.11966666666667,-0.037
"51678","2012-09-02",3.51,7,44.1,2,9,2012,960,1600,0.6199,0.013
"51683","2012-09-02",3.49166666666667,6,30.3333333333333,2,9,2012,1020,1700,1.233,-0.033
"51689","2012-09-02",3.48333333333333,13,27.8333333333333,2,9,2012,1080,1800,0.474333333333333,-0.059
"51692","2012-09-02",4.882,4,118.8,2,9,2012,1150,1910,1.13456,0.0178
"51697","2012-09-02",4.46,5,76.7333333333333,2,9,2012,1200,2000,5.504,-0.003
"51703","2012-09-02",4.065,27,52.0666666666667,2,9,2012,1260,2100,4.033,-0.06
"51709","2012-09-02",4.725,5,89.65,2,9,2012,1320,2200,0.394333333333333,0.002
"51715","2012-09-02",3.415,5,26.25,2,9,2012,1380,2300,0.9965,-0.045
"51717","2012-09-03",3.545,4,30.45,3,9,2012,280,440,0.217166665,0.002
"51719","2012-09-03",3.464,3,29.76,3,9,2012,300,500,4.1908,-0.01
"51724","2012-09-03",3.21,20,18,3,9,2012,690,1130,0.536219046666667,-0.0002285714
"51727","2012-09-03",3.92,21,59.825,3,9,2012,720,1200,0.83691675,-0.093
"51731","2012-09-03",5.11166666666667,20,121.266666666667,3,9,2012,780,1300,0.3485,0.008
"51737","2012-09-03",4.59166666666667,21,88.1,3,9,2012,840,1400,0.3425,-0.014
"51743","2012-09-03",3.88833333333333,21,45.0833333333333,3,9,2012,900,1500,0.414833333333333,-0.038
"51749","2012-09-03",5.06333333333333,20,117.066666666667,3,9,2012,960,1600,0.371333333333333,0.001
"51755","2012-09-03",5.85,19,176.15,3,9,2012,1020,1700,0.1655,0.017
"51757","2012-09-03",3.13,12,14.2,3,9,2012,1320,2200,0.16648275,-0.008862069
"51759","2012-09-04",3.38666666666667,30,22.8333333333333,4,9,2012,250,410,3.17401853333333,0.0009444444
"51762","2012-09-04",2.9225,14,13.725,4,9,2012,380,620,3.2052955,-0.005727273
"51766","2012-09-04",3.13,4,19.8,4,9,2012,420,700,7.07325,-0.012
"51770","2012-09-04",3.53166666666667,8,38.75,4,9,2012,480,800,1.29272216666667,0.037
"51776","2012-09-04",4.56333333333333,5,94.3166666666667,4,9,2012,540,900,0.868333333333333,-0.026
"51782","2012-09-04",4.69666666666667,8,93,4,9,2012,1080,1800,1.20907483,-0.004591837
"51788","2012-09-04",4.03666666666667,9,56.2166666666667,4,9,2012,1140,1900,0.591833333333333,-0.046
"51794","2012-09-04",3.36833333333333,30,21.3666666666667,4,9,2012,1380,2300,0.529394733333333,0.002526316
"51800","2012-09-05",4.02166666666667,33,49.8166666666667,5,9,2012,0,0,0.552166666666667,-0.006
"51806","2012-09-05",4.17166666666667,34,57.05,5,9,2012,60,100,0.308166666666667,-0.017
"51812","2012-09-05",4.03,9,59.5833333333333,5,9,2012,120,200,7.789,-0.071
"51818","2012-09-05",4.875,14,108.966666666667,5,9,2012,180,300,12.5011666666667,0.008
"51824","2012-09-05",4.275,2,66.4333333333333,5,9,2012,240,400,5.24266666666667,-0.012
"51830","2012-09-05",4.34,4,69.0833333333333,5,9,2012,300,500,0.4165,-0.048
"51836","2012-09-05",5.555,5,179.85,5,9,2012,360,600,0.413,-0.003
"51842","2012-09-05",6.295,5,269.633333333333,5,9,2012,420,700,0.228,0.018
"51848","2012-09-05",6.45666666666667,5,300.733333333333,5,9,2012,480,800,0.134666666666667,-0.001
"51854","2012-09-05",5.42333333333333,5,175.6,5,9,2012,540,900,0.435,-0.007
"51860","2012-09-05",7.23666666666667,5,432.766666666667,5,9,2012,600,1000,0.488333333333333,0.037
"51866","2012-09-05",7.56666666666667,5,458.733333333333,5,9,2012,660,1100,0.245,0.036
"51869","2012-09-05",4.04333333333333,35,47.3666666666667,5,9,2012,1200,2000,0.456733966666667,-0.004865385
"51875","2012-09-05",4.18833333333333,35,61.7166666666667,5,9,2012,1260,2100,3.5045,0.022
"51881","2012-09-05",7.78333333333333,4,526.333333333333,5,9,2012,1320,2200,1.67483333333333,0.323
"51887","2012-09-05",4.155,3,67.8166666666667,5,9,2012,1380,2300,6.4515,-0.115
"51893","2012-09-06",4.12333333333333,34,67.6,6,9,2012,0,0,3.17,-0.079
"51899","2012-09-06",3.96666666666667,34,53.0833333333333,6,9,2012,60,100,3.6375,-0.01
"51905","2012-09-06",3.36166666666667,35,24.7666666666667,6,9,2012,120,200,0.796166666666667,-0.032
"51911","2012-09-06",4.19,33,64.05,6,9,2012,180,300,6.8605,0.006
"51917","2012-09-06",4.91,36,99.2,6,9,2012,240,400,1.4435,0.013
"51919","2012-09-06",4.9,4,2.3,6,9,2012,490,810,0.1895,-0.001291667
"51920","2012-09-06",5.495,32,184.825,6,9,2012,620,1020,1.5400577,0.001384615
"51924","2012-09-06",6.19333333333333,35,288.016666666667,6,9,2012,660,1100,5.20533333333333,0.028
"51930","2012-09-06",7.98,19,595.54,6,9,2012,720,1200,2.7362,0.089
"51935","2012-09-06",4.89666666666667,8,110.7,6,9,2012,810,1330,1.68853333333333,-0.0468
"51938","2012-09-06",6.99833333333333,6,443.15,6,9,2012,840,1400,5.86183333333333,0.124
"51944","2012-09-06",9.56833333333333,24,889.533333333333,6,9,2012,900,1500,4.3425,0.161
"51950","2012-09-06",9.46666666666667,12,837.9,6,9,2012,960,1600,6.14216666666667,-0.131
"51956","2012-09-06",6.68166666666667,34,343.516666666667,6,9,2012,1020,1700,3.97333333333333,-0.082
"51962","2012-09-06",5.22833333333333,35,159.083333333333,6,9,2012,1080,1800,0.895666666666667,-0.011
"51968","2012-09-06",3.76833333333333,34,43.8166666666667,6,9,2012,1140,1900,0.5755,-0.003
"51974","2012-09-06",4.42833333333333,35,83.9666666666667,6,9,2012,1200,2000,0.150333333333333,0.033
"51980","2012-09-06",4.30666666666667,35,72.7833333333333,6,9,2012,1260,2100,0.199333333333333,-0.006
"51986","2012-09-06",4.42166666666667,31,82.1666666666667,6,9,2012,1320,2200,0.651833333333333,-0.025
"51992","2012-09-06",6.345,31,234.6,6,9,2012,1380,2300,0.2035,0.069
"51998","2012-09-07",5.71666666666667,31,177.85,7,9,2012,0,0,0.345833333333333,0.051
"52004","2012-09-07",7.49,33,474.066666666667,7,9,2012,60,100,3.73683333333333,0.127
"52010","2012-09-07",5.125,5,188.083333333333,7,9,2012,120,200,5.59316666666667,-0.151
"52016","2012-09-07",5.225,32,154.066666666667,7,9,2012,180,300,4.39783333333333,0.007
"52022","2012-09-07",6.37333333333333,33,280.45,7,9,2012,240,400,0.502,0.016
"52028","2012-09-07",6.01666666666667,34,227.45,7,9,2012,300,500,0.4655,-0.076
"52034","2012-09-07",7.44166666666667,32,370.516666666667,7,9,2012,360,600,0.378166666666667,0.044
"52040","2012-09-07",4.83833333333333,33,131.65,7,9,2012,420,700,0.575333333333333,-0.109
"52046","2012-09-07",3.82666666666667,33,63.2166666666667,7,9,2012,480,800,1.55066666666667,-0.117
"52052","2012-09-07",7.82833333333333,4,556.316666666667,7,9,2012,540,900,4.463,0.155
"52058","2012-09-07",4.66,4,127.75,7,9,2012,600,1000,3.45516666666667,-0.063
"52064","2012-09-07",3.12666666666667,23,27.5,7,9,2012,660,1100,1.84433333333333,-0.136
"52067","2012-09-07",2.83,7,15.8333333333333,7,9,2012,720,1200,1.72655566666667,-0.1
"52070","2012-09-07",3.43333333333333,8,37.2333333333333,7,9,2012,840,1400,6.31720833333333,0.014
"52073","2012-09-07",3.512,7,30.7,7,9,2012,910,1510,1.3267,0.0205
"52078","2012-09-07",4.555,15,85.7833333333333,7,9,2012,960,1600,0.8805,0.135
"52084","2012-09-07",3.44,14,27.1666666666667,7,9,2012,1020,1700,0.325166666666667,-0.021
"52090","2012-09-07",3.5125,11,38.9,7,9,2012,1080,1800,0.51675,0.034
"52094","2012-09-07",4.18,22,57.6,7,9,2012,1180,1940,0.9647855,0.02385714
"52096","2012-09-07",3.13,22,18.3833333333333,7,9,2012,1200,2000,0.680166666666667,-0.071
"52102","2012-09-08",4.39833333333333,25,77.6833333333333,8,9,2012,0,0,0.39222807,0.001
"52108","2012-09-08",5.74833333333333,25,182.016666666667,8,9,2012,60,100,0.274833333333333,0.001
"52114","2012-09-08",4.73833333333333,25,97.7833333333333,8,9,2012,120,200,0.41,-0.009
"52120","2012-09-08",4.12833333333333,19,60.1833333333333,8,9,2012,180,300,0.823166666666667,0.016
"52126","2012-09-08",3.74666666666667,19,41.8666666666667,8,9,2012,240,400,0.272166666666667,-0.007
"52132","2012-09-08",3.16666666666667,18,18,8,9,2012,300,500,0.422666666666667,-0.017
"52135","2012-09-08",3.80166666666667,19,44.9166666666667,8,9,2012,360,600,0.402916666666667,-0.00175
"52141","2012-09-08",3.7,15,44,8,9,2012,420,700,1.825,-0.077
"52142","2012-09-08",3.546,20,34.72,8,9,2012,490,810,0.3208,-0.01428571
"52147","2012-09-08",3.29666666666667,20,23.35,8,9,2012,540,900,0.320666666666667,-0.02
"52153","2012-09-08",4.55666666666667,20,91.8833333333333,8,9,2012,600,1000,0.664333333333333,0.023
"52159","2012-09-08",4.22833333333333,23,65.2,8,9,2012,660,1100,0.453166666666667,-0.023
"52165","2012-09-08",6.05166666666667,23,223.233333333333,8,9,2012,720,1200,0.491333333333333,0.019
"52171","2012-09-08",6.29166666666667,23,250.283333333333,8,9,2012,780,1300,0.420166666666667,-0.013
"52177","2012-09-08",5.19,22,135.833333333333,8,9,2012,840,1400,0.562666666666667,-0.055
"52183","2012-09-08",3.695,24,39.55,8,9,2012,900,1500,0.75366675,-0.033
"52187","2012-09-08",4.19333333333333,27,59.8666666666667,8,9,2012,960,1600,2.00766666666667,0.049
"52190","2012-09-08",5.11,30,147.5,8,9,2012,1050,1730,0.967142866666667,-0.006571429
"52193","2012-09-08",5.13833333333333,32,147.816666666667,8,9,2012,1080,1800,0.677333333333333,-0.138
"52199","2012-09-08",5.14,33,136.68,8,9,2012,1140,1900,0.5558,-0.033
"52204","2012-09-08",4.654,32,86.7,8,9,2012,1210,2010,0.754666666,0.046
"52209","2012-09-08",6.39833333333333,30,261.483333333333,8,9,2012,1260,2100,0.4615,0.067
"52215","2012-09-08",5.01666666666667,30,147.433333333333,8,9,2012,1320,2200,0.987833333333333,-0.01
"52221","2012-09-08",4.74666666666667,32,97.6166666666667,8,9,2012,1380,2300,0.710333333333333,0.015
"52227","2012-09-09",4.47,31,76.9166666666667,9,9,2012,0,0,0.650333333333333,0.074
"52233","2012-09-09",4.60833333333333,32,82.4166666666667,9,9,2012,60,100,0.375333333333333,0.065
"52239","2012-09-09",3.47,32,26.075,9,9,2012,120,200,0.3445,0.009
"52243","2012-09-09",4.45,35,75.7,9,9,2012,230,350,0.250125,0.01625
"52244","2012-09-09",4.26,20,66.3666666666667,9,9,2012,240,400,9.04433333333333,0.028
"52247","2012-09-09",2.7,6,4.6,9,9,2012,360,600,0.1513,-0.0082
"52248","2012-09-09",3.82333333333333,19,42.3333333333333,9,9,2012,810,1330,0.3137926,0.0005333333
"52251","2012-09-09",4.17833333333333,21,62.6166666666667,9,9,2012,840,1400,0.354333333333333,-0.064
"52257","2012-09-09",5.14166666666667,20,129.133333333333,9,9,2012,900,1500,0.282833333333333,0.069
"52263","2012-09-09",4.40833333333333,19,73.65,9,9,2012,960,1600,0.390166666666667,-0.029
"52269","2012-09-09",4.73833333333333,17,93.7666666666667,9,9,2012,1020,1700,0.509333333333333,-0.001
"52275","2012-09-09",4.49666666666667,17,81.7166666666667,9,9,2012,1080,1800,0.4855,-0.021
"52281","2012-09-09",4.49666666666667,16,79.7166666666667,9,9,2012,1140,1900,0.356666666666667,0.031
"52287","2012-09-09",4.41,17,125.016666666667,9,9,2012,1200,2000,1.70233333333333,-0.033
"52293","2012-09-09",7.71333333333333,9,566.45,9,9,2012,1260,2100,1.28483333333333,0.157
"52299","2012-09-09",3.48,10,28.4,9,9,2012,1320,2200,0.517,-0.064
"52300","2012-09-10",2.95666666666667,26,15.5333333333333,10,9,2012,10,10,0.638948666666667,-0.002615385
"52303","2012-09-10",3.38,23,20.1,10,9,2012,410,650,0.07618421,0.0015
"52304","2012-09-10",3.08666666666667,2,20.8,10,9,2012,420,700,8.642,0.032
"52307","2012-09-10",2.37,11,3.5,10,9,2012,530,850,0.1514444,0.002
"52308","2012-09-10",3.5525,4,41.6,10,9,2012,560,920,1.24533325,0.012
"52312","2012-09-10",3.85166666666667,5,65.3166666666667,10,9,2012,600,1000,1.79216666666667,-0.132
"52318","2012-09-10",2.85,8,9.3,10,9,2012,680,1120,0.652,0.014
"52319","2012-09-10",4.13,16,59.6,10,9,2012,750,1230,0.719238,0.008571429
"52322","2012-09-10",4.12166666666667,16,60.95,10,9,2012,780,1300,0.410333333333333,0.04
"52328","2012-09-10",7.05,32,439.075,10,9,2012,860,1420,7.86358325,0.1333333
"52332","2012-09-10",6.42166666666667,30,298.733333333333,10,9,2012,900,1500,0.845333333333333,0.057
"52338","2012-09-10",5.62166666666667,32,177.383333333333,10,9,2012,960,1600,0.517166666666667,0.039
"52344","2012-09-10",4.58,33,93.05,10,9,2012,1020,1700,0.398666666666667,-0.061
"52350","2012-09-10",4.76,34,98.6333333333333,10,9,2012,1080,1800,4.15,-0.008
"52356","2012-09-10",4.205,11,69.8166666666667,10,9,2012,1140,1900,1.3945,0.067
"52362","2012-09-10",3.79666666666667,7,42.7,10,9,2012,1200,2000,0.897166666666667,0.122
"52368","2012-09-10",3.758,13,41.7,10,9,2012,1330,2210,0.8066,0.01875
"52373","2012-09-10",2.18,14,1.9,10,9,2012,1380,2300,0.632,-0.111
"52374","2012-09-11",3.61,34,35.15,11,9,2012,220,340,0.41919645,0.00625
"52376","2012-09-11",4.015,33,50.25,11,9,2012,240,400,0.510666666666667,-0.012
"52382","2012-09-11",4.40166666666667,34,74.3833333333333,11,9,2012,300,500,0.2345,-0.067
"52388","2012-09-11",4.33,35,74.7833333333333,11,9,2012,360,600,0.259166666666667,0.014
"52394","2012-09-11",3.58666666666667,34,42,11,9,2012,420,700,0.292666666666667,-0.028
"52400","2012-09-11",3.41,35,33.32,11,9,2012,480,800,2.007,0.041
"52405","2012-09-11",3.665,25,50.6666666666667,11,9,2012,540,900,4.88608333333333,0.0115
"52411","2012-09-11",4.765,23,124.666666666667,11,9,2012,600,1000,4.95566666666667,0.043
"52417","2012-09-11",6.54666666666667,26,338.1,11,9,2012,660,1100,5.35466666666667,0.07
"52423","2012-09-11",7.88333333333333,25,557.45,11,9,2012,720,1200,8.0205,-0.024
"52429","2012-09-11",7.61833333333333,32,506.483333333333,11,9,2012,780,1300,1.40166666666667,-0.1
"52435","2012-09-11",7.75333333333333,32,549.233333333333,11,9,2012,840,1400,3.134,0.012
"52441","2012-09-11",7.82166666666667,32,536.033333333333,11,9,2012,900,1500,0.822166666666667,-0.008
"52447","2012-09-11",6.195,32,288.966666666667,11,9,2012,960,1600,2.11783333333333,-0.053
"52453","2012-09-11",4.76,34,113.433333333333,11,9,2012,1020,1700,1.8775,-0.025
"52459","2012-09-11",4.42666666666667,33,83.8666666666667,11,9,2012,1080,1800,0.435833333333333,-0.028
"52465","2012-09-11",4.95833333333333,33,126.283333333333,11,9,2012,1140,1900,0.313666666666667,0.062
"52471","2012-09-11",5.5,34,172.55,11,9,2012,1200,2000,0.183666666666667,0.075
"52477","2012-09-11",6.20833333333333,34,235,11,9,2012,1260,2100,0.243333333333333,0.039
"52483","2012-09-11",5.01666666666667,34,124.6,11,9,2012,1320,2200,0.281833333333333,-0.042
"52489","2012-09-11",4.68166666666667,32,95.4333333333333,11,9,2012,1380,2300,0.315333333333333,-0.012
"52495","2012-09-12",5.1,32,121.983333333333,12,9,2012,0,0,0.274166666666667,0.052
"52501","2012-09-12",3.75333333333333,33,42.7666666666667,12,9,2012,60,100,0.242166666666667,-0.084
"52507","2012-09-12",3.95666666666667,34,49.9166666666667,12,9,2012,120,200,0.3595,0.007
"52513","2012-09-12",3.47833333333333,33,33.5333333333333,12,9,2012,180,300,0.532666666666667,-0.007
"52519","2012-09-12",4.645,33,93.3,12,9,2012,240,400,0.5295,0.035
"52525","2012-09-12",4.92833333333333,32,106.666666666667,12,9,2012,300,500,0.3925,0.029
"52531","2012-09-12",6.195,32,208.133333333333,12,9,2012,360,600,0.335333333333333,0.093
"52537","2012-09-12",3.89166666666667,32,53.7,12,9,2012,420,700,0.344833333333333,-0.048
"52543","2012-09-12",3.60333333333333,26,42.2666666666667,12,9,2012,480,800,4.88433333333333,-0.013
"52549","2012-09-12",3.66,5,46.25,12,9,2012,540,900,1.1645,-0.029
"52553","2012-09-12",3.35,5,31.2666666666667,12,9,2012,630,1030,0.369333333333333,-0.006333333
"52556","2012-09-12",3.216,6,29.34,12,9,2012,660,1100,0.8712,0.05
"52561","2012-09-12",3.98,8,54.64,12,9,2012,730,1210,0.5758,0.01166667
"52566","2012-09-12",3.905,8,57.9833333333333,12,9,2012,780,1300,0.531833333333333,-0.041
"52572","2012-09-12",6.64333333333333,32,377.816666666667,12,9,2012,840,1400,4.279,-0.047
"52578","2012-09-12",4.04666666666667,32,92.9666666666667,12,9,2012,900,1500,1.25733333333333,-0.202
"52581","2012-09-12",3.74833333333333,34,36.6833333333333,12,9,2012,960,1600,3.91220833333333,0.0085
"52587","2012-09-12",3.445,34,30.65,12,9,2012,1020,1700,0.511722625,0.045
"52591","2012-09-12",4.09166666666667,34,59.6333333333333,12,9,2012,1080,1800,0.493888883333333,0.009666667
"52597","2012-09-12",5.10833333333333,35,120.416666666667,12,9,2012,1140,1900,0.1975,0.065
"52603","2012-09-12",4.84666666666667,24,101.433333333333,12,9,2012,1200,2000,6.1745,-0.023
"52609","2012-09-12",5.055,4,119.716666666667,12,9,2012,1260,2100,0.651666666666667,-0.007
